gene_id,MCF-7,MCF-7-ADR
PDZK1,32.0666991,0.748621423
PDZK1IP1,0.46892,0.156936
PDZRN3,4.418985106,0.399446471
PDZRN4,0.027517232,0
PEA15,57.21089352,174.6511003
PEAK1,6.442071,6.006531
PEAK3,0.51316,0
PEAR1,0.056491541,1.136860535
PEBP1,152.469101,78.917763
PEBP4,0,0
PECAM1,0.040951,0.698385
PECR,6.222097,1.076866
PEF1,15.79745259,24.947173
PEG10,50.3874747,43.16595969
PEG3,0,0
PELI1,6.331695,7.471035
PELI2,0.010258,3.443277
PELI3,3.309549373,1.689227607
PELO,5.636151,5.775591
PELP1,10.65166922,18.77396488
PEMT,7.891645391,11.38726205
PENK,0,0
PEPD,2.58923,12.326032
PER1,2.914123,1.575148
PER2,7.02386,4.129324
PER3,6.426110951,7.180130012
PERCC1,0.031373,0
PERM1,0.141363,0.073063
PERP,59.34959,24.349613
PES1,37.32912297,43.25650541
PET100,19.045403,16.179707
PET117,9.913362,11.883885
PEX1,8.881700438,4.701538862
PEX10,6.764329104,6.949003218
PEX11A,7.659988707,1.657236536
PEX11B,16.66719788,2.59178836
PEX11G,0.890539517,0.337353584
PEX12,2.319051,5.323205
PEX13,13.088127,6.132777
PEX14,6.406315,10.395165
PEX16,3.037625684,1.423697543
PEX19,14.16094614,14.682761
PEX2,2.551193353,11.2901625
PEX26,4.687376548,3.907058217
PEX3,12.013055,11.972512
PEX5,9.359770249,8.044569161
PEX5L,0.145271393,0.318379105
PEX6,0.543262,2.276839
PEX7,5.52827,1.641837
PF4,0,0.426492713
PF4V1,0,0
PFAS,5.525352,13.752347
PFDN1,19.398901,62.982864
PFDN2,52.588985,69.056229
PFDN4,212.868515,29.442095
PFDN5,234.9329878,197.9408454
PFDN6,42.75136916,67.91912328
PFKFB1,0.426485471,0.35068678
PFKFB2,3.556863396,1.578834534
PFKFB3,18.20836156,12.68479409
PFKFB4,4.394805783,0.909739075
PFKL,30.91927385,8.398334381
PFKM,11.54534108,15.24301494
PFKP,57.72330914,100.052691
PFN1,639.423584,396.760345
PFN2,136.6459204,88.25514739
PFN3,0,0
PFN4,0.651302,0.821108
PGA3,0,0
PGA4,0,0
PGA5,0,0
PGAM1,48.06832334,57.15521685
PGAM2,0,0
PGAM4,1.629329,1.103215
PGAM5,12.63850768,8.846365061
PGAP1,2.467471172,3.912628704
PGAP2,4.173254177,1.650382454
PGAP3,3.167566835,0.487565101
PGAP4,0,2.224056396
PGAP6,7.920173,6.627162
PGBD1,0.967935619,6.612189656
PGBD2,2.400824087,2.931281
PGBD3,0.059187,0.096153
PGBD4,0.680483,1.086879
PGBD5,0.08227,0.006065
PGC,0,0.072780968
PGD,119.7522886,52.44561559
PGF,0.030038,0.080879
PGGHG,1.782769,3.483476
PGGT1B,6.111021,5.391828
PGK1,120.482323,43.681484
PGK2,0.185681,0
PGLS,12.733265,23.667976
PGLYRP1,0.802226,2.183624
PGLYRP2,0.809885948,0
PGLYRP3,0,0
PGLYRP4,0.702307,0
PGM1,26.77703445,11.55788955
PGM2,9.86591,10.042144
PGM2L1,4.338526,3.286853
PGM3,11.72928055,15.46134809
PGM5,0.172028,0.691359
PGP,4.590493,3.531173
PGPEP1,4.220212386,1.503553693
PGPEP1L,0.076777712,0
PGR,12.27072886,1.256596844
PGRMC1,34.18383337,44.93374661
PGRMC2,19.098309,48.171204
PGS1,2.852654,6.171976
PHACTR1,0.385778042,0.957061404
PHACTR2,11.93477529,5.054869062
PHACTR3,0.069411657,0.185427431
PHACTR4,12.6023718,37.59914177
PHAX,11.879084,17.331783
PHB,50.73581744,65.08115428
PHB2,100.5516519,98.26058274
PHC1,4.800745,6.397401
PHC2,9.572957864,12.96095115
PHC3,16.32044556,14.79450845
PHETA1,0.938468539,0.775776945
PHETA2,0,5.088109
PHEX,1.922468,0.381176
PHF1,6.317130044,14.44474661
PHF10,31.4340595,12.67014634
PHF11,8.756071425,8.535571676
PHF12,11.98665559,10.03133666
PHF13,7.922568,5.358247
PHF14,10.56840331,10.04478783
PHF19,7.193802824,8.922276816
PHF2,14.871488,1.45595
PHF20,9.566924,21.029295
PHF20L1,12.51402655,24.11782188
PHF21A,14.25614915,3.39861597
PHF21B,0.302380633,2.561517704
PHF23,32.98246756,25.7656839
PHF24,0,3.303887803
PHF3,10.3517557,25.20248056
PHF5A,24.888857,47.669685
PHF6,15.99721714,25.25711816
PHF7,1.54474511,2.075274768
PHF8,12.71497582,5.561553233
PHGDH,193.134537,65.905502
PHGR1,0.196299,0
PHIP,19.869843,34.668022
PHKA1,12.53313335,2.881381816
PHKA2,9.143234,3.422974
PHKB,17.35082951,10.90259403
PHKG1,0.514586,0.738088
PHKG2,4.548940016,1.842940857
PHLDA1,1.40246,41.351051
PHLDA2,14.422653,9.537594
PHLDA3,14.428418,1.705279
PHLDB1,5.261515625,4.593591337
PHLDB2,3.430110428,35.28730816
PHLDB3,2.977232,1.375868
PHLPP1,3.724672,5.748782
PHLPP2,12.34246466,4.856573408
PHOSPHO1,0,0.749308487
PHOSPHO2,5.386026006,3.951306471
PHOSPHO2-KLHL23,0,8.306582
PHOX2A,0.067809,0.038703
PHOX2B,0,0
PHPT1,71.54239443,71.02150327
PHRF1,8.050155285,8.200041441
PHTF1,14.54866935,3.099666313
PHTF2,6.700146825,8.560235329
PHYH,8.456327508,5.706943151
PHYHD1,0.076435979,9.850234974
PHYHIP,0.026085561,0.252471784
PHYHIPL,0,3.242435716
PHYKPL,6.893893015,11.45407512
PI15,0.441899,0.029136
PI16,0,0.031643
PI3,2.399767,3.262079
PI4K2A,7.930434,11.934636
PI4K2B,9.228006,14.526037
PI4KA,29.75785634,12.89501366
PI4KB,43.6204678,10.94533705
PIANP,1.160274475,0.59559184
PIAS1,12.15866353,9.401269589
PIAS2,3.223070025,2.096705553
PIAS3,47.357224,8.138713
PIAS4,9.250011,4.927454
PIBF1,2.983160951,8.855583013
PICALM,46.87088027,104.124108
PICK1,6.934670705,3.338280798
PID1,0,1.633616434
PIDD1,0.878441656,1.044183323
PIEZO1,34.260944,11.965255
PIEZO2,0,5.059596
PIF1,1.513570094,2.320904102
PIFO,0.224038125,0.180764995
PIGA,8.778905,4.349922
PIGB,12.513648,4.770464
PIGBOS1,12.28811341,5.260140361
PIGC,16.4133033,16.74425103
PIGF,12.55752607,7.536896817
PIGG,4.581928609,7.346825277
PIGH,6.172597062,21.63450011
PIGK,4.704516,11.623319
PIGL,7.513975,3.397466
PIGM,3.415509,3.694111
PIGN,3.721579488,1.631955086
PIGO,4.661176847,6.91136426
PIGP,6.81362687,8.460709383
PIGQ,5.532576781,8.763151698
PIGR,0.01354,0.03066
PIGS,20.033632,6.457073
PIGT,37.28372779,28.81815763
PIGU,11.803946,20.43545
PIGV,7.549381389,6.582232523
PIGW,4.67941,11.11591504
PIGX,11.10369143,5.587176959
PIGY,0.004421,0.019841
PIGZ,1.13336,0.373134
PIH1D1,13.788245,29.121574
PIH1D2,0.415836893,2.754213771
PIH1D3,0,0
PIK3AP1,0.307447,2.325745
PIK3C2A,25.82978112,26.84620101
PIK3C2B,20.104206,0.837872
PIK3C2G,3.172148429,0.040837622
PIK3C3,2.198291772,3.271824756
PIK3CA,7.013681,10.798144
PIK3CB,15.94599369,14.9175519
PIK3CD,0.592782587,2.989947898
PIK3CG,0,0.040616889
PIK3IP1,2.922148142,0.344550133
PIK3R1,13.62721263,13.18586966
PIK3R2,34.210087,4.708488
PIK3R3,45.22893923,1.467212997
PIK3R4,9.619947,18.652861
PIK3R5,0.101858073,0.165416642
PIK3R6,0.017705827,0
PIKFYVE,6.901822337,3.765612067
PILRA,0.203257,0.388155
PILRB,14.96720884,17.13323429
PIM1,3.372371,6.075584
PIM2,3.981946,2.132322
PIM3,36.989342,10.526861
PIMREG,2.9208475,2.73372791
PIN1,15.317135,32.46529
PIN4,12.79533125,4.248046314
PINK1,13.729844,21.701801
PINLYP,0.257380645,4.855411496
PINX1,4.356097105,2.219821628
PIP,0.208382,0.892959
PIP4K2A,20.78207556,17.49245701
PIP4K2B,9.207634,8.850384
PIP4K2C,34.42233473,25.47279274
PIP4P1,15.22820736,21.00879985
PIP4P2,1.968371,1.660483
PIP5K1A,74.9009702,88.67735742
PIP5K1B,5.984563945,0
PIP5K1C,4.633500523,4.172907079
PIP5KL1,0.977466767,0.362825644
PIPOX,0.441729,0.498489
PIR,26.67353432,1.800920589
PIRT,0,0
PISD,24.47850818,11.39865171
PITHD1,17.146708,28.666935
PITPNA,33.410816,24.292463
PITPNB,30.53823434,47.1608168
PITPNC1,8.756719683,1.838232764
PITPNM1,0.060459,2.845764128
PITPNM2,2.285558787,1.154827228
PITPNM2-AS1,0.444659,0.175253
PITPNM3,3.104368339,0.656699214
PITRM1,39.82855002,30.47745598
PITX1,4.456667,3.297011
PITX2,0.31345365,3.317542827
PITX3,0.154241,0.2279
PIWIL1,0,0
PIWIL2,0.028608409,0.207969034
PIWIL3,0.016938,0
PIWIL4,0.044335,1.721026
PJA1,1.843430685,4.215558894
PJA2,28.86343,22.985374
PJVK,0.653825568,1.450119433
PKD1,4.377972879,1.7888
PKD1L1,0.009733,0.069462
PKD1L2,0.270262044,0.027145813
PKD1L3,0.15232,0.10386
PKD2,4.264309,8.631869
PKD2L1,0,0
PKD2L2,0.234259798,0.502881565
PKDCC,0.466145,0.348744
PKDREJ,0.516786,0.437406
PKHD1,0.628815563,0
PKHD1L1,0.057648,0.131989
PKIA,2.003040675,2.647421
PKIB,81.17291144,0.733005237
PKIG,6.456496281,9.409310166
PKLR,0.219048918,0
PKM,511.7068242,285.6104508
PKMYT1,8.029014602,7.770545842
PKN1,31.26002601,27.13460668
PKN2,12.55025374,32.80933877
PKN3,1.186914663,5.118923261
PKNOX1,4.193970703,2.895334385
PKNOX2,0.02461,0
PKP1,9.75626353,0.178294
PKP2,5.899760018,8.580884081
PKP3,12.17417236,5.944455955
PKP4,28.21220929,21.8152816
PLA1A,0,0
PLA2G10,0.464243,0.611389
PLA2G12A,13.624254,6.897034
PLA2G12B,0,0
PLA2G15,4.33002763,3.984966971
PLA2G1B,0,0.120138
PLA2G2A,0,0
PLA2G2C,0,0
PLA2G2D,0,0
PLA2G2E,0,0.057387
PLA2G2F,0.022132,0
PLA2G3,0.02324,0.102601
PLA2G4A,0,1.716998
PLA2G4B,1.37823,0
PLA2G4C,1.650038873,6.056964804
PLA2G4D,0,0
PLA2G4E,0.012065,0.024484
PLA2G4F,0.775327,0
PLA2G5,0,0
PLA2G6,2.605093371,1.261463195
PLA2G7,0,0
PLA2R1,0.546962723,0.617396947
PLAA,11.50322158,19.03809824
PLAAT1,0,4.885431039
PLAAT2,1.174157,0.269387
PLAAT3,5.571978443,8.281118472
PLAAT4,1.880468,1.364802
PLAAT5,0,0
PLAC1,1.702281649,1.1543613
PLAC8,0.018074483,8.457552965
PLAC8L1,0.911462,2.32499
PLAC9,0.827803,0.463463
PLAG1,0.044045,2.762083434
PLAGL1,1.535017045,19.09823513
PLAGL2,12.524383,11.5171
PLAT,0.477127,9.667417751
PLAU,0.834788296,30.61211448
PLAUR,3.718657195,16.81991343
PLB1,0.003935443,0.039416061
PLBD1,94.465576,7.659103
PLBD2,25.16252231,17.76297629
PLCB1,11.17824277,2.664186369
PLCB2,0.021696227,4.861355335
PLCB3,6.261988,8.980922025
PLCB4,8.921956701,101.7062614
PLCD1,0.85522603,1.028234923
PLCD3,3.03723,4.728727
PLCD4,0.095599,0.14426
PLCE1,0.460869095,5.284719641
PLCG1,18.13715872,22.53843264
PLCG2,1.60665,1.723159
PLCH1,5.60183475,0.90882493
PLCH2,0.041834861,0.015030895
PLCL1,1.576436,0
PLCL2,0.006921178,2.639566339
PLCXD1,2.476666993,1.029248108
PLCXD2,0.128555,2.937783
PLCXD3,1.313022,0
PLCZ1,0.014241,0.347966
PLD1,6.8543553,5.133348591
PLD2,4.006518933,2.151794
PLD3,18.46968875,14.05673828
PLD4,0.147908,0.408446
PLD5,0,0.770861431
PLD6,3.898398,8.903431
PLEC,24.62967913,21.34579061
PLEK,0.006781,0.848763
PLEK2,5.225071,10.857912
PLEKHA1,2.259994137,1.242575743
PLEKHA2,4.248582,8.919526
PLEKHA3,2.550212,1.176743
PLEKHA4,0.803231873,1.766410486
PLEKHA5,7.694728242,8.525580744
PLEKHA6,13.797136,3.985568
PLEKHA7,9.016149008,13.39706899
PLEKHA8,5.138286758,3.20969908
PLEKHB1,5.689779619,0.166294345
PLEKHB2,28.47684527,38.38301283
PLEKHD1,0.374184,0.030347
PLEKHF1,2.210791,2.564438
PLEKHF2,36.377377,8.859112
PLEKHG1,1.014685771,0.534421445
PLEKHG2,2.483819972,5.287130288
PLEKHG3,5.874777,2.58937
PLEKHG4,0.683423895,13.34606953
PLEKHG4B,0.204493,1.384791
PLEKHG5,1.240581559,2.691137142
PLEKHG6,2.27379312,0.29528461
PLEKHG7,0.252643,0.710567
PLEKHH1,7.802378,2.172497
PLEKHH2,15.990941,0.613644
PLEKHH3,3.119314,0.841744
PLEKHJ1,3.532968558,4.964642545
PLEKHM1,2.839813249,5.743714245
PLEKHM2,11.799289,12.491205
PLEKHM3,1.042382,0.857284
PLEKHN1,1.002704679,0.324474
PLEKHO1,2.431522617,0.310311535
PLEKHO2,0.713187855,6.980334496
PLEKHS1,2.838228601,0
PLET1,0.337141,0.902688
PLG,0,0.057362627
PLGLB1,0.29949475,0
PLGLB2,1.072083217,0.146156386
PLGRKT,5.018471,5.416322
PLIN1,0.167048,0
PLIN2,9.519041,49.586441
PLIN3,13.24574943,8.665799259
PLIN4,0.326365,0.157684
PLIN5,0.444123,0.105152
PLK1,51.942314,29.120506
PLK2,11.44160982,118.0095636
PLK3,2.465923,3.248565
PLK4,12.13168072,24.14156287
PLK5,0,4.199194
PLLP,0.349299,0.99603
PLN,0.279978,0.493061
PLOD1,20.44225961,14.29545555
PLOD2,88.19820354,53.76918712
PLOD3,26.432667,9.317135
PLP1,0,0.030350306
PLP2,107.910347,71.498184
PLPBP,11.34639225,17.6792587
PLPP1,4.018505389,6.0429466
PLPP2,13.88453328,0
PLPP3,4.702789,4.107524
PLPP4,0,0
PLPP5,8.896031545,6.21900057
PLPP6,6.715147,7.9281
PLPP7,0,0
PLPPR1,0,0
PLPPR2,8.947914548,3.282491094
PLPPR3,0.091954,0.079885
PLPPR4,0,0
PLPPR5,0,0.098668382
PLRG1,19.00521995,42.64267542
PLS1,9.789543197,11.0440922
PLS3,8.487540604,53.72955646
PLSCR1,14.69960208,26.57247878
PLSCR2,0,0
PLSCR3,2.908994593,4.818440851
PLSCR4,0.924078404,0.640607527
PLSCR5,0,0
PLTP,0.077409486,15.82459455
PLVAP,0,1.388185
PLXDC1,0.121697,0.134801
PLXDC2,3.964921,1.167185
PLXNA1,7.687135,8.418159
PLXNA2,0.163587,0.005734
PLXNA3,9.412082,2.453163
PLXNA4,0.015623011,0.004296582
PLXNB1,4.492267124,0.509917266
PLXNB2,39.485294,11.812356
PLXNB3,1.504188,1.009478
PLXNC1,0.546885,2.343595
PLXND1,14.96154,1.591021
PM20D1,2.401395,0.782695
PM20D2,4.715137,75.058701
PMAIP1,6.662726,18.688446
PMCH,0,0.244818
PMEL,0.71994394,0.710616871
PMEPA1,4.23698273,1.448737605
PMF1,17.883353,17.79821056
PMF1-BGLAP,0.246852761,0.647542
PMFBP1,0,0.483072627
PML,2.286514138,3.800056615
PMM1,7.334264,7.999611
PMM2,27.855791,25.646822
PMP2,0,0
PMP22,7.215772299,16.29036395
PMPCA,25.6033334,29.48011157
PMPCB,16.311508,10.245372
PMS1,7.279253878,10.65842433
PMS2,14.2959606,9.059483524
PMVK,6.158104988,10.07136421
PNCK,0,0
PNISR,18.13147672,16.63413574
PNKD,19.23318551,5.755836688
PNKP,8.260288,7.32355
PNLDC1,0.007438,0.010151
PNLIP,0,0
PNLIPRP1,0,0
PNLIPRP2,0,0.169614
PNLIPRP3,0,0
PNMA1,26.425959,36.309868
PNMA2,0.217125,9.103989
PNMA3,0,7.391447645
PNMA5,0,0
PNMA6A,0,2.514453
PNMA6E,0,0
PNMA6F,0,0
PNMA8A,0,7.240460048
PNMA8B,0,0.079984
PNMT,0,0
PNN,59.292377,58.198421
PNO1,8.806794996,10.95179508
PNOC,0.06106817,0
PNP,24.443262,34.601055
PNPLA1,0.035028566,0
PNPLA2,12.594692,15.217279
PNPLA3,0.502984,2.45307
PNPLA4,8.211341696,4.559906609
PNPLA5,0,0
PNPLA6,3.483724644,6.558208315
PNPLA7,1.331944,0.159607
PNPLA8,5.571554104,2.428388955
PNPO,28.507763,21.102079
PNPT1,22.499475,30.442049
PNRC1,36.702667,39.460529
PNRC2,47.79874,57.625355
POC1A,7.546838211,7.431194362
POC1B,11.79389309,12.32224417
POC1B-GALNT4,3.118289173,2.068511725
POC5,9.104789629,9.027787068
PODN,0,0
PODNL1,0.328375846,0.154581091
PODXL,5.789436212,22.65518978
PODXL2,17.55125,12.736398
POF1B,11.17305055,0.128388516
POFUT1,12.09801445,21.84989614
POFUT2,5.058668836,3.990866161
POGK,23.47568292,21.164635
POGLUT1,4.762507,11.744471
POGLUT2,2.36379444,1.03358
POGLUT3,10.78799078,33.50860249
POGZ,42.28001483,14.50234627
POLA1,17.29202534,14.65043565
POLA2,7.346055,13.915096
POLB,12.830683,17.673607
POLD1,4.594695835,6.693910392
POLD2,28.61627139,32.72205932
POLD3,14.24327989,9.824453605
POLD4,7.418006668,3.233173965
POLDIP2,26.6131559,34.14182467
POLDIP3,21.37084853,24.86174516
POLE,12.703919,12.368518
POLE2,6.935997485,12.34076129
POLE3,59.95359721,41.32347891
POLE4,7.89079,15.356907
POLG,7.483376043,7.575694109
POLG2,19.139767,19.082504
POLH,4.243120566,8.955885658
POLI,2.96330485,2.000593529
POLK,2.69467383,5.714092994
POLL,4.277602642,4.085735771
POLM,1.898106411,4.035871795
POLN,0.397587,0.761869
POLQ,12.760795,16.967607
POLR1A,13.883212,11.166897
POLR1B,10.06679727,22.95935783
POLR1C,6.791245454,9.990020891
POLR1D,27.309928,8.567292863
POLR1E,10.76402517,22.91339314
POLR2A,29.65368179,25.45324591
POLR2B,29.96251102,21.25051464
POLR2C,26.183578,39.871651
POLR2D,10.763844,17.455526
POLR2E,9.093671251,14.87346362
POLR2F,3.625976324,3.818602256
POLR2G,46.622398,40.081409
POLR2H,24.82193158,36.27520142
POLR2I,28.560987,19.04467
POLR2J,36.56192379,12.967664
POLR2J2,3.17736,2.083264
POLR2J3,6.382087,2.79752
POLR2K,97.694748,105.184547
POLR2L,17.579891,28.700052
POLR2M,4.967275875,13.28517883
POLR3A,9.729694,19.49041
POLR3B,8.831606345,22.50926839
POLR3C,22.96032003,17.63404776
POLR3D,9.276799,11.580939
POLR3E,6.550339616,4.755664391
POLR3F,10.03227335,15.57076203
POLR3G,2.595053485,19.28768532
POLR3GL,9.971097417,4.39153803
POLR3H,12.72810182,11.08396879
POLR3K,19.961836,13.231503
POLRMT,4.009819,5.22256
POM121,9.903517638,8.315457464
POM121C,16.258867,11.721436
POM121L12,0,0
POM121L2,0,0
POMC,0,0
POMGNT1,13.07862805,8.662856362
POMGNT2,2.734131,3.204511
POMK,15.25436075,32.06529061
POMP,51.307926,33.053768
POMT1,4.712400701,8.027077413
POMT2,3.032755,5.170014
POMZP3,3.362014,3.199821
PON1,0.0505,0.184892
PON2,41.93321318,8.170679473
PON3,0,0
POP1,4.302827621,3.272801475
POP4,14.73936,32.032032
POP5,10.17298841,12.09832956
POP7,17.383303,7.164475
POPDC2,0.373325002,0.617024543
POPDC3,0.770169,3.951654
POR,31.77892616,5.485915455
PORCN,0.913628712,1.731711874
POSTN,0.053451213,0.117184762
POT1,4.781148094,8.076534861
POTEA,0,0
POTEB,0,0
POTEB2,0,0
POTEB3,0,0
POTEC,0,0
POTED,0,0
POTEE,26.8368,0.634891
POTEF,32.042759,3.9086
POTEG,0.094583,0
POTEH,0,0
POTEI,4.42159501,0.137622
POTEJ,7.126786,0.189845
POTEM,0.007179,0
POU1F1,0,0
POU2AF1,0,0.045912
POU2F1,7.750465787,3.819006078
POU2F2,0.088309014,0.286549692
POU2F3,2.396792806,0.051758079
POU3F1,0.039196,0
POU3F2,0.012163,0.816923
POU3F3,0.006188,2.08739
POU3F4,0,0
POU4F1,0,3.18125
POU4F2,0,0
POU4F3,0.094097,0.074844
POU5F1,0.44121165,0.22566675
POU5F1B,0.342636,1.776511
POU5F2,0.763449,0.273161
POU6F1,0.466140848,0.679076011
POU6F2,0.040102,0
PP2D1,0.629746,0.308727
PPA1,148.9487,114.066154
PPA2,21.58800391,12.05392751
PPAN,17.12959514,6.314709658
PPAN-P2RY11,4.972563436,15.14185408
PPARA,0.800068489,2.592323705
PPARD,4.001755439,6.407395317
PPARG,4.060366352,3.144675612
PPARGC1A,0,0.529967061
PPARGC1B,2.504595503,2.298073129
PPAT,9.315358,27.976902
PPBP,0.083524,0.680961
PPCDC,8.268216589,7.392093942
PPCS,11.53002304,6.369386658
PPDPF,126.0955402,24.90812861
PPDPFL,0,0
PPEF1,0.390903,0.053336
PPEF2,0,0.019801
PPFIA1,37.74406325,16.56056971
PPFIA2,0.092967641,1.444562927
PPFIA3,5.22046,0.968524
PPFIA4,3.497332922,0.433462
PPFIBP1,12.98205782,16.77857014
PPFIBP2,1.879689704,1.215010669
PPHLN1,8.857226303,6.69213003
PPIA,279.992139,473.9300149
PPIAL4A,0.018066,0
PPIAL4C,0.053547,0
PPIAL4D,0,0
PPIAL4E,0,0
PPIAL4F,0.005063,0
PPIAL4G,0.056958,0
PPIAL4H,0.055761,0
PPIB,467.340546,110.554123
PPIC,43.448723,10.097776
PPID,17.030136,22.433807
PPIE,6.478219966,6.799782527
PPIF,26.828653,97.914307
PPIG,12.67245,12.954731
PPIH,31.79218941,38.48802349
PPIL1,29.139061,38.404163
PPIL2,10.68506114,6.425991528
PPIL3,16.81767229,27.71575061
PPIL4,20.642359,42.681156
PPIL6,0.267453,0.345294
PPIP5K1,4.153308195,5.077622417
PPIP5K2,2.8646297,4.182600088
PPL,20.69607,0.285276
PPM1A,8.69849245,12.19765454
PPM1B,15.43147328,13.04545198
PPM1D,81.810188,8.544769
PPM1E,39.603535,0.49429
PPM1F,5.812811,4.915013
PPM1G,157.285629,107.79435
PPM1H,14.561165,2.787879
PPM1J,4.628722,0.377097
PPM1K,12.100094,2.505376
PPM1L,4.66566151,1.304411473
PPM1M,3.042645414,6.131509612
PPM1N,1.058883,0.709736
PPME1,20.73103663,28.05753055
PPOX,2.143878863,3.393098978
PPP1CA,62.34642266,49.06409899
PPP1CB,67.42906612,55.27545223
PPP1CC,39.62257679,108.2075072
PPP1R10,34.025818,31.599758
PPP1R11,29.08411,42.540424
PPP1R12A,26.33912071,42.26449894
PPP1R12B,5.922281449,2.099961888
PPP1R12C,9.778072352,10.71897549
PPP1R13B,12.917463,7.103116
PPP1R13L,4.603276504,1.975396797
PPP1R14A,0.146023845,61.22767199
PPP1R14B,77.543022,98.370506
PPP1R14C,0.591348,3.525459
PPP1R14D,0.181336,0
PPP1R15A,15.04177,252.377625
PPP1R15B,60.030079,30.052839
PPP1R16A,5.49799662,3.937381536
PPP1R16B,0.009718,1.129389349
PPP1R17,0,0
PPP1R18,7.934053356,33.57301699
PPP1R1A,0,0
PPP1R1B,0.170297162,0.155263856
PPP1R1C,0.114707569,0
PPP1R2,25.10217346,12.17253745
PPP1R21,8.26043299,4.748779756
PPP1R26,14.644963,17.269491
PPP1R27,0.205691,0.409616
PPP1R2B,0.140375,0.024906
PPP1R2C,0,0
PPP1R32,0.429902,0.448669
PPP1R35,12.68876644,4.267520984
PPP1R36,0.266808,1.911436
PPP1R37,11.377343,4.822226
PPP1R3A,0,0
PPP1R3B,2.130748635,2.956801976
PPP1R3C,8.67888,0.252376
PPP1R3D,11.270353,1.357853
PPP1R3E,5.27844,4.272782
PPP1R3F,1.376037225,0.3146535
PPP1R3G,0.061779,0.214352
PPP1R42,0,0.235855252
PPP1R7,16.90351951,15.76351628
PPP1R8,19.03063126,30.85893094
PPP1R9A,4.159859448,2.971945221
PPP1R9B,23.679045,21.893887
PPP2CA,30.63218139,50.3050618
PPP2CB,23.697765,61.530384
PPP2R1A,20.95271265,11.79571668
PPP2R1B,5.732752902,8.557356882
PPP2R2A,31.97980066,38.55025561
PPP2R2B,0,0.051152616
PPP2R2C,3.862769165,2.260120629
PPP2R2D,8.265104394,6.299416332
PPP2R3A,9.472155421,10.97720451
PPP2R3B,2.8399095,1.1709435
PPP2R3C,16.56557681,15.84565786
PPP2R5A,14.71100337,5.054769136
PPP2R5B,2.900736,9.001205
PPP2R5C,19.61545437,15.02772685
PPP2R5D,9.080897025,6.499925162
PPP2R5E,9.548023986,16.60631508
PPP3CA,50.61902253,17.47536107
PPP3CB,12.54531887,5.279210993
PPP3CC,3.830207379,8.589888632
PPP3R1,48.348934,52.314011
PPP3R2,0,0
PPP4C,67.14708304,26.0029756
PPP4R1,27.43128648,41.07699805
PPP4R2,28.63552171,9.502795372
PPP4R3A,32.54360106,39.43524462
PPP4R3B,40.94377527,15.3662659
PPP4R3C,0,0
PPP4R4,0.148582384,2.572444177
PPP5C,34.64202387,43.24050533
PPP5D1,0.09315831,0.252947202
PPP6C,28.05594091,11.04352269
PPP6R1,28.663404,23.606394
PPP6R2,9.456610934,8.912796987
PPP6R3,41.27548652,66.46127066
PPRC1,15.45446587,26.90018431
PPT1,61.11371684,41.16802225
PPT2,9.325738526,38.16353346
PPTC7,3.708227,15.775168
PPWD1,12.49097551,19.30198703
PPY,0,0
PQBP1,27.89649061,36.89433917
PRAC1,0,0
PRAC2,0,0
PRADC1,5.816288,2.055546
PRAF2,26.47628,15.284262
PRAG1,2.054844126,0.484966584
PRAM1,0.109836,0.351232
PRAME,0.519764847,24.31644869
PRAMEF1,0,0
PRAMEF10,0,0
PRAMEF11,0,0
PRAMEF12,0,0
PRAMEF13,0,0
PRAMEF14,0,0
PRAMEF15,0,0
PRAMEF17,0,0
PRAMEF18,0,0
PRAMEF19,0,0
PRAMEF2,0,0
PRAMEF20,0,0
PRAMEF22,0,0
PRAMEF25,0,0
PRAMEF26,0,0
PRAMEF27,0,0
PRAMEF33,0,0
PRAMEF4,0,0
PRAMEF5,0,0
PRAMEF6,0,0
PRAMEF7,0,0
PRAMEF8,0,0
PRAMEF9,0,0
PRAP1,0.04703,0.762718
PRB1,0.020015131,0.164892789
PRB2,0,0
PRB3,0,0.337413
PRB4,0,0.265581
PRC1,71.29197958,59.20579272
PRCC,38.113434,27.513453
PRCD,0.151104,0.06623
PRCP,6.52296147,14.00744436
PRDM1,0.045348882,0.390544504
PRDM10,3.52663018,2.557100851
PRDM11,0.165999255,1.038017646
PRDM12,0.228235,0.621154
PRDM13,0,2.631297
PRDM14,0,0
PRDM15,4.051805674,3.116395284
PRDM16,0.633883,1.590311433
PRDM2,11.29894203,5.862938184
PRDM4,14.614599,40.288979
PRDM5,1.024833967,3.777129504
PRDM6,2.263295,0.277863
PRDM7,0,0.061137
PRDM8,0,0.812851123
PRDM9,0.032742,0
PRDX1,403.2650481,188.3348019
PRDX2,333.904663,61.342091
PRDX3,35.4043208,42.43556678
PRDX4,114.47377,61.431126
PRDX5,123.3412747,149.3862573
PRDX6,138.935699,87.795166
PREB,35.98301262,25.21187035
PRELID1,96.85767797,105.6248696
PRELID2,1.773949727,3.049903961
PRELID3A,5.52728551,13.86931026
PRELID3B,42.96097622,30.81927877
PRELP,0,0.246479
PREP,6.828742,6.860457
PREPL,17.3514088,20.66425248
PREX1,67.228073,2.610991
PREX2,0,0.060038218
PRF1,0,0.115701726
PRG2,0.257625,3.744051452
PRG3,0.174063,1.349635
PRG4,0.192044,0.082786
